Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
l10n/po/pt_BR/_guides/writing-native-applications-tips.adoc.po,0,153,0,2870,100%
l10n/po/pt_BR/_guides/writing-extensions.adoc.po,0,823,0,15815,100%
l10n/po/pt_BR/_guides/websockets.adoc.po,0,66,0,803,100%
l10n/po/pt_BR/_guides/virtual-threads.adoc.po,0,153,0,2948,100%
l10n/po/pt_BR/_guides/vertx.adoc.po,0,135,0,1980,100%
l10n/po/pt_BR/_guides/vertx-reference.adoc.po,0,315,0,3833,100%
l10n/po/pt_BR/_guides/validation.adoc.po,0,155,0,2157,100%
l10n/po/pt_BR/_guides/upx.adoc.po,0,28,0,314,100%
l10n/po/pt_BR/_guides/update-quarkus.adoc.po,0,23,0,295,100%
l10n/po/pt_BR/_guides/transaction.adoc.po,0,116,0,2478,100%
l10n/po/pt_BR/_guides/tooling.adoc.po,0,18,0,161,100%
l10n/po/pt_BR/_guides/tests-with-coverage.adoc.po,0,86,0,1222,100%
l10n/po/pt_BR/_guides/telemetry-micrometer.adoc.po,0,209,0,2887,100%
l10n/po/pt_BR/_guides/telemetry-micrometer-tutorial.adoc.po,0,75,0,991,100%
l10n/po/pt_BR/_guides/stork.adoc.po,0,110,0,1529,100%
l10n/po/pt_BR/_guides/stork-reference.adoc.po,0,25,0,286,100%
l10n/po/pt_BR/_guides/stork-kubernetes.adoc.po,0,106,0,1915,100%
l10n/po/pt_BR/_guides/spring-web.adoc.po,0,141,0,1386,100%
l10n/po/pt_BR/_guides/spring-security.adoc.po,0,134,0,1526,100%
l10n/po/pt_BR/_guides/spring-scheduled.adoc.po,0,84,0,920,100%
l10n/po/pt_BR/_guides/spring-di.adoc.po,0,117,0,1317,100%
l10n/po/pt_BR/_guides/spring-data-rest.adoc.po,0,150,0,1512,100%
l10n/po/pt_BR/_guides/spring-data-jpa.adoc.po,0,179,0,2044,100%
l10n/po/pt_BR/_guides/spring-cloud-config-client.adoc.po,0,46,0,500,100%
l10n/po/pt_BR/_guides/spring-cache.adoc.po,0,73,0,904,100%
l10n/po/pt_BR/_guides/spring-boot-properties.adoc.po,0,86,0,876,100%
l10n/po/pt_BR/_guides/software-transactional-memory.adoc.po,0,54,0,2031,100%
l10n/po/pt_BR/_guides/smallrye-metrics.adoc.po,0,67,0,1029,100%
l10n/po/pt_BR/_guides/smallrye-health.adoc.po,0,120,0,1990,100%
l10n/po/pt_BR/_guides/smallrye-graphql.adoc.po,0,290,0,3570,100%
l10n/po/pt_BR/_guides/smallrye-graphql-client.adoc.po,0,86,0,1581,100%
l10n/po/pt_BR/_guides/smallrye-fault-tolerance.adoc.po,0,125,0,2273,100%
