Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/qute-reference.adoc.po, 783, 811, 11980, 12241, 3%
guides/native-reference.adoc.po, 344, 347, 10197, 10204, 1%
guides/security-oidc-code-flow-authentication.adoc.po, 364, 373, 8838, 8864, 1%
guides/rest.adoc.po, 482, 493, 7636, 7654, 1%
guides/deploying-to-kubernetes.adoc.po, 357, 367, 5971, 6037, 2%
guides/maven-tooling.adoc.po, 262, 274, 5373, 5457, 2%
guides/tls-registry-reference.adoc.po, 300, 303, 5243, 5280, 1%
guides/cdi-reference.adoc.po, 273, 280, 5194, 5245, 1%
guides/security-oidc-auth0-tutorial.adoc.po, 190, 199, 5132, 5156, 1%
guides/getting-started-testing.adoc.po, 211, 219, 4599, 4645, 1%
guides/hibernate-search-orm-elasticsearch.adoc.po, 259, 287, 4367, 4560, 5%
guides/websockets-next-reference.adoc.po, 233, 238, 4304, 4338, 1%
guides/security-jwt.adoc.po, 284, 310, 4126, 4254, 4%
guides/security-oidc-bearer-token-authentication.adoc.po, 187, 196, 4036, 4069, 1%
guides/config-reference.adoc.po, 227, 231, 3905, 3938, 1%
guides/pulsar.adoc.po, 201, 240, 3903, 4266, 9%
guides/hibernate-search-standalone-elasticsearch.adoc.po, 226, 249, 3783, 3918, 4%
guides/datasource.adoc.po, 331, 338, 3773, 3874, 3%
guides/mongodb-panache.adoc.po, 182, 199, 3666, 3803, 4%
guides/gradle-tooling.adoc.po, 168, 177, 3471, 3519, 2%
guides/security-openid-connect-client-reference.adoc.po, 166, 174, 3301, 3377, 3%
guides/redis-reference.adoc.po, 214, 220, 3255, 3334, 3%
guides/cassandra.adoc.po, 157, 167, 3251, 3325, 3%
guides/building-my-first-extension.adoc.po, 165, 176, 3183, 3256, 3%
guides/http-reference.adoc.po, 266, 273, 3154, 3165, 1%
guides/vertx-reference.adoc.po, 236, 243, 3143, 3181, 2%
guides/infinispan-client-reference.adoc.po, 199, 206, 3138, 3178, 2%
guides/security-authorize-web-endpoints-reference.adoc.po, 173, 180, 3056, 3078, 1%
guides/security-openid-connect-multitenancy.adoc.po, 163, 175, 3030, 3066, 2%
guides/dev-ui.adoc.po, 226, 230, 2964, 2968, 1%
guides/security-openid-connect-dev-services.adoc.po, 107, 112, 2953, 2970, 1%
guides/security-openid-connect-providers.adoc.po, 149, 153, 2938, 2951, 1%
guides/logging.adoc.po, 296, 305, 2909, 2974, 3%
guides/hibernate-reactive-panache.adoc.po, 141, 153, 2908, 3012, 4%
guides/security-authentication-mechanisms.adoc.po, 194, 206, 2866, 2908, 2%
guides/cache.adoc.po, 139, 163, 2701, 3069, 12%
guides/hibernate-orm-panache.adoc.po, 138, 151, 2651, 2814, 6%
guides/messaging.adoc.po, 145, 162, 2612, 2739, 5%
guides/resteasy.adoc.po, 133, 154, 2575, 2731, 6%
guides/kafka-streams.adoc.po, 119, 132, 2446, 2564, 5%
guides/telemetry-micrometer.adoc.po, 185, 198, 2360, 2495, 6%
guides/writing-native-applications-tips.adoc.po, 104, 104, 2348, 2348, 0%
guides/smallrye-graphql.adoc.po, 164, 177, 2312, 2414, 5%
guides/doc-reference.adoc.po, 264, 293, 2272, 2304, 2%
guides/cdi.adoc.po, 127, 130, 2263, 2267, 1%
guides/rabbitmq-reference.adoc.po, 235, 254, 2262, 2454, 8%
guides/security-webauthn.adoc.po, 97, 119, 2201, 2347, 7%
guides/amqp-reference.adoc.po, 188, 229, 2192, 2866, 24%
guides/reactive-routes.adoc.po, 156, 165, 2190, 2220, 2%
guides/scheduler-reference.adoc.po, 116, 121, 2119, 2153, 2%
guides/security-keycloak-authorization.adoc.po, 107, 122, 2043, 2141, 5%
guides/doc-contribute-docs-howto.adoc.po, 140, 142, 2037, 2039, 1%
guides/smallrye-fault-tolerance.adoc.po, 85, 97, 1976, 2048, 4%
guides/jreleaser.adoc.po, 60, 63, 1948, 1954, 1%
guides/software-transactional-memory.adoc.po, 40, 45, 1935, 1958, 2%
guides/mutiny-primer.adoc.po, 125, 125, 1922, 1922, 0%
guides/deploying-to-openshift.adoc.po, 137, 144, 1897, 1935, 2%
guides/rest-client.adoc.po, 84, 292, 1846, 5132, 65%
guides/reactive-sql-clients.adoc.po, 167, 179, 1830, 1941, 6%
guides/transaction.adoc.po, 50, 102, 1789, 2355, 25%
guides/extension-codestart.adoc.po, 132, 137, 1756, 1762, 1%
guides/validation.adoc.po, 101, 118, 1738, 1865, 7%
guides/security-openid-connect-client.adoc.po, 101, 114, 1716, 1777, 4%
guides/mailer-reference.adoc.po, 109, 115, 1698, 1735, 3%
guides/quarkus-reactive-architecture.adoc.po, 64, 66, 1656, 1660, 1%
guides/security-jwt-build.adoc.po, 107, 115, 1656, 1669, 1%
guides/gcp-functions.adoc.po, 90, 96, 1599, 1635, 3%
guides/rest-data-panache.adoc.po, 107, 112, 1591, 1597, 1%
guides/container-image.adoc.po, 80, 87, 1580, 1672, 6%
guides/opentelemetry-tracing.adoc.po, 125, 141, 1578, 1658, 5%
guides/smallrye-health.adoc.po, 80, 95, 1574, 1678, 7%
guides/kafka-schema-registry-avro.adoc.po, 78, 91, 1571, 1651, 5%
guides/jfr.adoc.po, 80, 90, 1552, 1615, 4%
guides/duplicated-context.adoc.po, 72, 74, 1538, 1540, 1%
guides/funqy-knative-events.adoc.po, 64, 68, 1497, 1512, 1%
guides/vertx.adoc.po, 90, 102, 1453, 1514, 5%
guides/security-customization.adoc.po, 73, 79, 1447, 1458, 1%
guides/class-loading-reference.adoc.po, 62, 65, 1436, 1469, 3%
guides/cyclonedx.adoc.po, 67, 68, 1431, 1432, 1%
guides/deploying-to-google-cloud.adoc.po, 86, 89, 1430, 1436, 1%
guides/kotlin.adoc.po, 83, 93, 1415, 1445, 3%
guides/rest-json.adoc.po, 75, 100, 1412, 1603, 12%
guides/databases-dev-services.adoc.po, 79, 80, 1393, 1395, 1%
guides/openapi-swaggerui.adoc.po, 91, 107, 1340, 1477, 10%
guides/web.adoc.po, 73, 73, 1340, 1340, 0%
guides/writing-extensions.adoc.po, 43, 608, 1338, 12238, 90%
guides/smallrye-graphql-client.adoc.po, 48, 60, 1337, 1411, 6%
guides/opentelemetry-metrics.adoc.po, 103, 115, 1326, 1402, 6%
guides/platform.adoc.po, 52, 52, 1321, 1321, 0%
guides/performance-measure.adoc.po, 78, 82, 1297, 1304, 1%
guides/doc-create-tutorial.adoc.po, 94, 96, 1296, 1300, 1%
guides/extension-registry-user.adoc.po, 64, 65, 1280, 1283, 1%
guides/telemetry-opentracing-to-otel-tutorial.adoc.po, 112, 118, 1276, 1284, 1%
guides/funqy-gcp-functions.adoc.po, 71, 80, 1256, 1306, 4%
guides/getting-started-dev-services.adoc.po, 79, 87, 1250, 1295, 4%
guides/kafka-schema-registry-json-schema.adoc.po, 62, 74, 1245, 1317, 6%
guides/native-and-ssl.adoc.po, 88, 95, 1243, 1297, 5%
guides/stork-kubernetes.adoc.po, 67, 77, 1242, 1283, 4%
guides/opentelemetry.adoc.po, 113, 127, 1212, 1267, 5%
guides/rest-migration.adoc.po, 97, 97, 1192, 1192, 0%
guides/security-oidc-bearer-token-authentication-tutorial.adoc.po, 72, 92, 1138, 1189, 5%
guides/management-interface-reference.adoc.po, 65, 68, 1124, 1155, 3%
guides/extension-metadata.adoc.po, 55, 56, 1123, 1124, 1%
guides/testing-components.adoc.po, 55, 57, 1108, 1110, 1%
guides/security-oauth2.adoc.po, 64, 79, 1094, 1204, 10%
guides/kubernetes-client.adoc.po, 50, 57, 1092, 1136, 4%
guides/elasticsearch.adoc.po, 61, 80, 1051, 1221, 14%
guides/command-mode-reference.adoc.po, 54, 64, 1040, 1092, 5%
guides/hibernate-reactive.adoc.po, 61, 79, 1039, 1191, 13%
guides/scripting.adoc.po, 64, 75, 1027, 1099, 7%
guides/security-oidc-code-flow-authentication-tutorial.adoc.po, 63, 75, 1008, 1045, 4%
guides/resteasy-client.adoc.po, 41, 98, 999, 1697, 42%
guides/spring-security.adoc.po, 81, 107, 997, 1236, 20%
guides/lifecycle.adoc.po, 52, 68, 982, 1080, 10%
guides/_includes/smallrye-kafka-incoming.adoc.po, 94, 113, 969, 1294, 26%
guides/reactive-event-bus.adoc.po, 69, 73, 967, 974, 1%
guides/tests-with-coverage.adoc.po, 52, 59, 952, 992, 5%
guides/quartz.adoc.po, 68, 90, 949, 1122, 16%
guides/stork.adoc.po, 58, 69, 936, 980, 5%
guides/telemetry-micrometer-tutorial.adoc.po, 62, 65, 932, 938, 1%
guides/cdi-integration.adoc.po, 28, 178, 916, 2841, 68%
guides/spring-data-jpa.adoc.po, 54, 95, 899, 1238, 28%
guides/security-getting-started-tutorial.adoc.po, 42, 107, 898, 1561, 43%
guides/config-extending-support.adoc.po, 61, 65, 897, 905, 1%
guides/spring-di.adoc.po, 57, 83, 878, 1071, 19%
guides/centralized-log-management.adoc.po, 46, 53, 868, 904, 4%
guides/ansible.adoc.po, 29, 30, 857, 858, 1%
guides/load-shedding-reference.adoc.po, 49, 54, 857, 891, 4%
guides/grpc-generation-reference.adoc.po, 59, 61, 845, 849, 1%
