Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/qute-reference.adoc.po, 852, 880, 13095, 13356, 2%
guides/security-oidc-expanded-configuration.adoc.po, 719, 728, 11934, 11947, 1%
guides/native-reference.adoc.po, 347, 350, 10254, 10261, 1%
guides/security-oidc-code-flow-authentication.adoc.po, 409, 418, 9677, 9703, 1%
guides/rest.adoc.po, 496, 509, 7948, 8024, 1%
guides/websockets-next-reference.adoc.po, 312, 319, 6026, 6062, 1%
guides/tls-registry-reference.adoc.po, 338, 341, 6014, 6051, 1%
guides/deploying-to-kubernetes.adoc.po, 360, 370, 6005, 6071, 2%
guides/cdi-reference.adoc.po, 299, 306, 5851, 5902, 1%
guides/maven-tooling.adoc.po, 271, 283, 5581, 5665, 2%
guides/dev-ui.adoc.po, 423, 430, 5427, 5435, 1%
guides/security-oidc-auth0-tutorial.adoc.po, 190, 199, 5132, 5156, 1%
guides/getting-started-testing.adoc.po, 230, 238, 4975, 5021, 1%
guides/security-oidc-bearer-token-authentication.adoc.po, 235, 244, 4944, 4977, 1%
guides/security-jwt.adoc.po, 321, 345, 4375, 4441, 2%
guides/hibernate-search-orm-elasticsearch.adoc.po, 258, 286, 4352, 4545, 5%
guides/config-reference.adoc.po, 250, 254, 4239, 4272, 1%
guides/security-authorize-web-endpoints-reference.adoc.po, 228, 235, 4157, 4179, 1%
guides/datasource.adoc.po, 348, 353, 4084, 4145, 2%
guides/redis-reference.adoc.po, 233, 238, 3929, 3992, 2%
guides/pulsar.adoc.po, 201, 240, 3903, 4266, 9%
guides/gradle-tooling.adoc.po, 202, 211, 3796, 3844, 2%
guides/security-openid-connect-client-reference.adoc.po, 188, 196, 3789, 3865, 2%
guides/hibernate-search-standalone-elasticsearch.adoc.po, 225, 248, 3768, 3903, 4%
guides/mongodb-panache.adoc.po, 184, 201, 3734, 3871, 4%
guides/security-authentication-mechanisms.adoc.po, 229, 241, 3615, 3657, 2%
guides/messaging.adoc.po, 187, 206, 3528, 3659, 4%
guides/security-openid-connect-multitenancy.adoc.po, 185, 197, 3384, 3420, 2%
guides/vertx-reference.adoc.po, 251, 258, 3260, 3298, 2%
guides/cassandra.adoc.po, 157, 167, 3251, 3325, 3%
guides/building-my-first-extension.adoc.po, 164, 175, 3182, 3255, 3%
guides/http-reference.adoc.po, 268, 275, 3151, 3162, 1%
guides/security-openid-connect-providers.adoc.po, 157, 161, 3110, 3123, 1%
guides/logging.adoc.po, 311, 320, 3109, 3174, 3%
guides/security-vertx-oidc-to-quarkus-oidc-migration.adoc.po, 130, 132, 3084, 3088, 1%
guides/infinispan-client-reference.adoc.po, 194, 201, 3065, 3105, 2%
guides/security-openid-connect-dev-services.adoc.po, 115, 121, 3043, 3089, 2%
